Original_Entity,Mapped_ID
concept:city:west_end,22883
concept:emotion:officer,22884
concept:academicfield:engineering_email,22885
concept:company:wwrs_tv,22886
concept:professionalorganization:advisory_council,22887
concept:hotel:hotel_victoria,22888
concept:county:first_city,22889
concept:female:new_new,22890
concept:transportation:separate_air,22891
concept:disease:attempt,22892
concept:person:bono,22893
concept:person:spain,22894
concept:amphibian:redfish,22895
concept:jobposition:u_s__senator,22896
concept:clothing:work_pants,22897
concept:physicalaction:share,22898
concept:geopoliticallocation:madison_heights,22899
concept:clothing:denim_overalls,22900
concept:city:limousine,22901
concept:stateorprovince:speed_limit,22902
concept:musicalbum:number_two,22903
concept:male:gabe_saporta,22904
concept:city:zachary,22905
concept:vegetable:cranberry,22906
concept:musicartist:lighthouse,22907
concept:musicartist:owl_city,22908
concept:hotel:carlingview_airport_inn,22909
concept:company:kdfi_tv,22910
concept:bank:prudential,22911
concept:website:january_2007,22912
concept:arachnid:southern_states,22913
concept:politicianus:mike_marshall,22914
concept:landscapefeatures:complexes,22915
concept:wine:burkina_faso,22916
concept:city:greenock,22917
concept:beverage:nc,22918
concept:charactertrait:plethora,22919
concept:company:bmi,22920
concept:sportsteam:richmond_spiders,22921
concept:sportsteam:wyoming_cowboys,22922
concept:trainstation:henryton,22923
concept:mammal:blue_whales,22924
concept:stadiumoreventvenue:fillmore,22925
concept:athlete:frank_chapman,22926
concept:food:new_england,22927
concept:city:roy,22928
concept:city:clarendon_hills,22929
concept:clothing:sexy_dress,22930
concept:visualizablething:goleta,22931
concept:musician:jim_kerr,22932
concept:island:holly_hill,22933
concept:bodypart:digestive_tract,22934
concept:geopoliticallocation:north_central,22935
concept:televisionstation:wnwo,22936
concept:city:guyana,22937
concept:university:accredited,22938
concept:bird:flamingos,22939
concept:person:jack_ma_yun,22940
concept:food:hampton,22941
concept:company:kcns_tv,22942
concept:arthropod:cricket,22943
concept:person:troops,22944
concept:televisionshow:november_10,22945
concept:nondiseasecondition:placenta,22946
concept:city:los_gatos,22947
concept:city:napoli,22948
concept:female:black_eyed_peas,22949
concept:city:burnside,22950
concept:comedian:jaclyn,22951
concept:politician:secretary_of_state_madeleine_albright,22952
concept:flooritem:storage_tank,22953
concept:city:discover,22954
concept:geopoliticallocation:herisau,22955
concept:celebrity:art_alexakis,22956
concept:city:gardens,22957
concept:artery:chest,22958
concept:clothing:dungarees,22959
concept:company:wapa_tv,22960
concept:magazine:highlights,22961
concept:professionalorganization:science_foundation,22962
concept:politicianus:dick_lugar,22963
concept:nonprofitorganization:investigations,22964
concept:televisionstation:wgmb,22965
concept:planet:ocean,22966
concept:criminal:top,22967
concept:location:first_post_war_voyage,22968
concept:mldataset:rachel,22969
concept:politicianus:john_sargent,22970
concept:visualizablescene:picture,22971
concept:criminal:relevant_sites,22972
concept:bedroomitem:beauty,22973
concept:company:national_catholic_reporter001,22974
concept:hallwayitem:n3m,22975
concept:chemical:pollution,22976
concept:company:china_airlines,22977
concept:geopoliticallocation:sendai,22978
concept:organization:chinese_shooting_squad,22979
concept:movie:nine_months,22980
concept:clothing:sleep_pants,22981
concept:clothing:clerical_collar,22982
concept:profession:home_attorneys,22983
concept:website:daily_tribune,22984
concept:weatherphenomenon:thing,22985
concept:televisionstation:ma,22986
concept:ceo:bharat_desai,22987
concept:emotion:college,22988
concept:ethnicgroup:s_,22989
concept:landscapefeatures:rentals,22990
concept:clothing:simple_skirt,22991
concept:vein:macula,22992
concept:radiostation:kate,22993
concept:ceo:michael_eskew,22994
concept:sportsteam:pfeiffer_falcons,22995
concept:sportsteam:habs,22996
concept:geopoliticallocation:northeastern_state,22997
concept:governmentorganization:us_department_of_labor_office,22998
concept:person:hancock,22999
concept:sportsteam:florida_a_and_m_rattlers,23000
concept:hotel:travelodge,23001
concept:hotel:ascott,23002
concept:county:twentynine_palms,23003
concept:sportsteam:william_penn_statesmen,23004
concept:musician:ken_hensley,23005
concept:politician:vice_president_joe_biden,23006
concept:personnorthamerica:daniel_dimicco,23007
concept:date:iowa,23008
concept:website:the_associated_press,23009
concept:clothing:velvet_suit,23010
concept:website:may_2010,23011
concept:clothing:rubber_boots,23012
concept:sportsleague:indy_racing_league,23013
concept:judge:personnel,23014
concept:person:yoga,23015
concept:stateorprovince:jiangsu,23016
concept:city:fortuna,23017
concept:physicalcharacteristic:strictest,23018
concept:politicsblog:city_pages,23019
concept:geopoliticallocation:singapore_singapore,23020
concept:male:alex_gaskarth,23021
concept:hotel:holiday_packages,23022
concept:chemical:floor,23023
concept:governmentorganization:jersey_office,23024
concept:river:architecture,23025
concept:clothing:red_shorts,23026
concept:buildingfeature:villages,23027
concept:geopoliticallocation:u_s__state,23028
concept:radiostation:wray,23029
concept:island:bradenton,23030
concept:company:bsx,23031
concept:county:galion,23032
concept:jobposition:senior_lecturer,23033
concept:county:fresno_county,23034
concept:company:tls,23035
concept:clothing:white_sweater,23036
concept:organization:area_population,23037
concept:weapon:u_s__missile,23038
concept:animal:more_traditional_pets,23039
concept:mountain:big_bear_lake,23040
concept:mlauthor:patrick_gannon,23041
concept:museum:avery_fisher_hall,23042
concept:book:cream,23043
concept:website:york_site,23044
concept:clothing:neck_scarf,23045
concept:university:howard_university,23046
concept:mammal:pumas,23047
concept:company:adb,23048
concept:hotel:hard_rock,23049
concept:sportsteam:clarkson_golden_knights,23050
concept:visualizablescene:elkins_park,23051
concept:geopoliticalorganization:villahermosa,23052
concept:city:south_houston,23053
concept:clothing:black_clothes,23054
concept:company:paypal_account,23055
concept:clothing:black_yoga_pants,23056
concept:celebrity:new_order,23057
concept:professionalorganization:public_works_association,23058
concept:physicalaction:students,23059
concept:wine:locale,23060
concept:island:evans,23061
concept:televisionstation:kwqc,23062
concept:country:u_s_citizens,23063
concept:programminglanguage:displays,23064
concept:country:south_moravian_region,23065
concept:company:newyork,23066
concept:city:colby,23067
concept:newspaper:london_based_arabic,23068
concept:hallwayitem:stream,23069
concept:clothing:pedal_pushers,23070
concept:website:india_today,23071
concept:female:caterina_fake,23072
concept:organization:faculty_of_law,23073
concept:clothing:thong,23074
concept:automobileengine:ford,23075
concept:personnorthamerica:mike_gregory,23076
concept:amphibian:isbn,23077
concept:professionalorganization:clas_associate,23078
concept:personus:larry_walker,23079
concept:female:selma,23080
concept:criminal:articles_choosing,23081
concept:sportsteam:long_beach_state_49ers,23082
concept:sportsteam:nova_southeastern_university,23083
concept:country:academic,23084
concept:musicartist:bruce_dickenson,23085
concept:person:alpha,23086
concept:sportsgame:lore,23087
concept:newspaper:usa_today,23088
concept:bank:expedited,23089
concept:comedian:lance_berkman,23090
concept:professor:strategy,23091
concept:book:plays,23092
concept:politicianus:mitch_daniels,23093
concept:person:democratic_front_runners_hillary,23094
concept:clothing:knit_shirts,23095
concept:date:n10_percent,23096
concept:city:oradea,23097
concept:personaustralia:joseph_biden,23098
concept:bathroomitem:water_systems,23099
concept:chemical:total_water,23100
concept:clothing:white_turtleneck,23101
concept:book:audition,23102
concept:journalist:palm_beach_post,23103
concept:county:plant_city,23104
concept:skyscraper:townhouse,23105
concept:stateorprovince:longhorn,23106
concept:stadiumoreventvenue:stranahan_theatre,23107
concept:city:dortmund,23108
concept:clothing:camouflage_pants,23109
concept:city:bangui,23110
concept:clothing:maxi_skirt,23111
concept:blog:brightcove,23112
concept:company:women,23113
concept:company:pharos,23114
concept:stateorprovince:san_salvador,23115
concept:clothing:army_boots,23116
concept:politicsissue:resource_services,23117
concept:visualizableattribute:low_lying_areas,23118
concept:company:bella_terra,23119
concept:bank:metropolitan,23120
concept:bedroomitem:new,23121
concept:sportsteam:cumberland_bulldogs,23122
concept:reptile:eagle_owl,23123
concept:personmexico:form,23124
concept:vegetable:wheat,23125
concept:coach:atlanta_thrashers,23126
concept:candy:cornucopia,23127
concept:company:ibm_world_trade_corporation,23128
concept:personnorthamerica:nicholas_d__chabraja,23129
concept:televisionshow:deadwood,23130
concept:island:winter_haven,23131
concept:personaustralia:chris_young,23132
concept:company:sap_ag,23133
concept:musicalbum:zone,23134
concept:politicsblog:op_ed_page,23135
concept:politicianus:oklahoma,23136
concept:bird:boobies,23137
concept:university:intel_corp,23138
concept:politicianus:bill_wilson,23139
concept:professor:jonathan_abrams,23140
concept:bathroomitem:waste,23141
concept:terroristorganization:dave,23142
concept:professor:david_higgins,23143
concept:coach:playoffs,23144
concept:televisionstation:wcyb,23145
concept:vegetable:steamed_vegetables,23146
concept:book:yesterday,23147
concept:sportsteam:patents,23148
concept:city:picton,23149
concept:publication:le_nouvel_observateur,23150
concept:politicsblog:colorado_daily,23151
concept:city:ft_myers,23152
concept:governmentorganization:aarp,23153
concept:organization:york_city_personal_income_tax,23154
concept:organization:nation_s,23155
concept:personafrica:warner_baxter,23156
concept:organization:imperial,23157
concept:scientist:scholars,23158
concept:politicianus:don_zimmer,23159
concept:city:michael,23160
concept:person:lee_kwok_cheong,23161
concept:sportsteam:monmouth_hawks,23162
concept:musicartist:porcupine_tree,23163
concept:weatherphenomenon:temperature,23164
concept:beach:ortley_beach,23165
concept:politicsblog:daily_yomiuri,23166
concept:hotel:comfort_inn,23167
concept:politicsbill:activesync,23168
concept:retailstore:lee_scott,23169
concept:recordlabel:tip,23170
concept:ceo:art_collection,23171
concept:weatherphenomenon:shower,23172
concept:sportsteam:charleston_southern_buccaneers,23173
concept:musicsong:http,23174
concept:person:million_people,23175
concept:location:far_hills,23176
concept:eventoutcome:incredible_experience,23177
concept:politicianus:candidate_hillary_clinton,23178
concept:buildingfeature:guide,23179
concept:county:hamptons,23180
concept:bank:n2_day_air,23181
concept:retailstore:u_s__post_office,23182
concept:governmentorganization:pubmed,23183
concept:language:russian_language,23184
concept:sportsteam:illinois_chicago_flames,23185
concept:book:congo,23186
concept:buildingmaterial:jaw,23187
concept:sportsteam:sacramento_st__hornets,23188
concept:company:wggs_tv,23189
concept:movie:reds,23190
concept:buildingmaterial:fill,23191
concept:vegetable:cottonseed,23192
concept:male:user,23193
concept:company:accce,23194
concept:nongovorganization:national_conference,23195
concept:city:fontainebleau,23196
concept:person:calhoun,23197
concept:mlarea:enhancement,23198
concept:personus:jacque_jones,23199
concept:company:london_metro,23200
concept:male:presidential_nominees_john_mccain,23201
concept:bank:u_s__mail,23202
concept:professionalorganization:headache_foundation,23203
concept:stateorprovince:heritage,23204
concept:sportsteam:danes,23205
concept:personasia:eric_chavez,23206
concept:stateorprovince:highland,23207
concept:bank:u__s__postal_service,23208
concept:clothing:pointe_shoes,23209
concept:county:art_center_college_of_design,23210
concept:personeurope:readers,23211
concept:televisionstation:kteh,23212
concept:academicfield:counseling,23213
concept:geometricshape:liberia,23214
concept:date:home_page,23215
concept:radiostation:id,23216
concept:clothing:adidas,23217
concept:geopoliticalorganization:funafuti,23218
concept:personmexico:zack_wheeler,23219
concept:person:jay_z,23220
concept:politicsblog:pittsburgh_post_gazette,23221
concept:male:dream,23222
concept:city:van_nuys,23223
concept:shoppingmall:jersey_home,23224
concept:city:nagano,23225
concept:personasia:vicente_padilla,23226
concept:hotel:doubletree,23227
concept:ceo:standard_oil,23228
concept:clothing:underpants,23229
concept:clothing:boardshorts,23230
concept:governmentorganization:reference,23231
concept:magazine:national_geographic_magazine,23232
concept:vegetable:polenta,23233
concept:geopoliticallocation:atlantic_ocean,23234
concept:sportsteam:pittsburgh_panthers,23235
concept:stateorprovince:dehradun,23236
concept:company:miami_herald001,23237
